"2T",  "TRJ",                                                                   
"",    "SJL",                                                                   
"",    "SLV",                                                                   
"",    "SOD",                                                                   
"",    "SPQ",                                                                   
"",    "SUV",                                                                   
"",    "SYT",                                                                   
"",    "GLK",                                                                   
"",    "MMS",                                                                   
"",    "PEO",                                                                   
"",    "IDT",                                                                   
"",    "IJE",                                                                   
"",    "IKK",                                                                   
"",    "MFL",                                                                   
"",    "MFR",                                                                   
"",    "MGO",                                                                   
"",    "MGS",                                                                   
"",    "MHL",                                                                   
"",    "MHU",                                                                   
"",    "MIG",                                                                   
"",    "MJA",                                                                   
"",    "VTY",                                                                   
"",    "VUO",                                                                   
"",    "VUS",                                                                   
"",    "WCR",                                                                   
"",    "WEL",                                                                   
"",    "WEV",                                                                   
"",    "WGA",                                                                   
"",    "MWS",                                                                   
"",    "MWY",                                                                   
"",    "AVE",                                                                   
"DR",  "RLH",                                                                   
"8W",  "EDR",                                                                   
"",    "FGD",                                                                   
"G3",  "GLO",                                                                   
"",    "NTB",                                                                   
"",    "NTD",                                                                   
"",    "NTO",                                                                   
"",    "NVL",                                                                   
"",    "NVO",                                                                   
"",    "DLU",                                                                   
"DD",  "NOK",                                                                   
"E5",  "RBG",                                                                   
"",    "HSH",                                                                   
"",    "BHC",                                                                   
"",    "BHY",                                                                   
"",    "BIT",                                                                   
"",    "ARN",                                                                   
"",    "NRP",                                                                   
"",    "BCV",                                                                   
"",    "HAN",                                                                   
"",    "MSW",                                                                   
"VJ",  "VJC",                                                                   
"",    "LGT",                                                                   
"",    "BZF",                                                                   
"",    "SPY",                                                                   
"",    "SQR",                                                                   
"",    "SSI",                                                                   
"",    "SSU",                                                                   
"",    "SSY",                                                                   
"",    "SSZ",                                                                   
"",    "STO",                                                                   
"",    "STW",                                                                   
"",    "SUO",                                                                   
"",    "SWO",                                                                   
"GV",  "GUN",                                                                   
"",    "CCW",                                                                   
"",    "CER",                                                                   
"",    "CEW",                                                                   
"",    "KLB",                                                                   
"",    "KLO",                                                                   
"",    "TLL",                                                                   
"",    "TMI",                                                                   
"",    "GRP",                                                                   
"",    "DUO",                                                                   
"",    "LJY",                                                                   
"",    "CVV",                                                                   
"",    "EFB",                                                                   
"",    "PMT",                                                                   
"",    "DKY",                                                                   
"",    "EEX",                                                                   
"",    "NXF",                                                                   
"",    "OAG",                                                                   
"",    "OBK",                                                                   
"",    "ODM",                                                                   
"",    "OEC",                                                                   
"",    "KCR",                                                                   
"",    "AAP",                                                                   
"",    "WLI",                                                                   
"",    "OKS",                                                                   
"",    "FWK",                                                                   
"ST",  "AYG",                                                                   
"",    "TSQ",                                                                   
"",    "SHR",                                                                   
"",    "NWZ",                                                                   
"",    "TBX",                                                                   
"",    "ALM",                                                                   
"",    "BRW",                                                                   
"",    "CJE",                                                                   
"",    "THF",                                                                   
"",    "BSP",                                                                   
"",    "PDC",                                                                   
"",    "LBQ",                                                                   
"",    "RSR",                                                                   
"",    "UEJ",                                                                   
"6J",  "SNJ",                                                                   
"",    "CFA",                                                                   
"",    "CFH",                                                                   
"",    "CGX",                                                                   
"",    "CGY",                                                                   
"",    "CHM",                                                                   
"",    "CHV",                                                                   
"",    "GRG",                                                                   
"",    "GRS",                                                                   
"",    "GRY",                                                                   
"",    "GTH",                                                                   
"",    "ESZ",                                                                   
"",    "DJB",                                                                   
"",    "MKE",                                                                   
"UI",  "AUK",                                                                   
"",    "KRB",                                                                   
"7J",  "TJK",                                                                   
"",    "VBA",                                                                   
"",    "VBI",                                                                   
"",    "KHA",                                                                   
"",    "RSJ",                                                                   
"",    "PEG",                                                                   
"",    "EGX",                                                                   
"",    "EIR",                                                                   
"",    "EJS",                                                                   
"",    "EMJ",                                                                   
"",    "ESE",                                                                   
"",    "ESH",                                                                   
"EE",  "EST",                                                                   
"",    "AFI",                                                                   
"",    "AGQ",                                                                   
"",    "AHR",                                                                   
"",    "SDJ",                                                                   
"",    "CAJ",                                                                   
"",    "SGP",                                                                   
"",    "OTG",                                                                   
"",    "HGR",                                                                   
"",    "CLV",                                                                   
"",    "RUS",                                                                   
"",    "VGF",                                                                   
"A6",  "OTC",                                                                   
"PD",  "POE",                                                                   
"",    "PPC",                                                                   
"",    "PRS",                                                                   
"",    "PSG",                                                                   
"",    "PSH",                                                                   
"",    "PSI",                                                                   
"",    "PSL",                                                                   
"",    "PSP",                                                                   
"",    "RHD",                                                                   
"",    "AUJ",                                                                   
"",    "NVS",                                                                   
"",    "MGG",                                                                   
"",    "EWZ",                                                                   
"",    "CRD",                                                                   
"",    "SIB",                                                                   
"",    "VRB",                                                                   
"",    "PJP",                                                                   
"",    "FVS",                                                                   
"",    "JSM",                                                                   
"",    "JSV",                                                                   
"",    "JSW",                                                                   
"",    "MSX",                                                                   
"",    "RNE",                                                                   
"",    "RNX",                                                                   
"",    "ROG",                                                                   
"",    "ROH",                                                                   
"",    "RPC",                                                                   
"",    "RRZ",                                                                   
"",    "RSF",                                                                   
"",    "RTH",                                                                   
"",    "RUD",                                                                   
"",    "RVI",                                                                   
"",    "RVM",                                                                   
"",    "RWC",                                                                   
"",    "TPQ",                                                                   
"",    "LDL",                                                                   
"",    "LEC",                                                                   
"",    "LEL",                                                                   
"",    "HSY",                                                                   
"",    "APQ",                                                                   
"",    "TNV",                                                                   
"",    "BZD",                                                                   
"",    "VTM",                                                                   
"",    "HJT",                                                                   
"CX",  "CPA",                                                                   
"",    "FGP",                                                                   
"",    "FGT",                                                                   
"",    "PSR",                                                                   
"",    "PTD",                                                                   
"",    "PVE",                                                                   
"",    "PVK",                                                                   
"",    "PNF",                                                                   
"",    "SMJ",                                                                   
"",    "JPO",                                                                   
"",    "JPR",                                                                   
"",    "JSK",                                                                   
"",    "JSL",                                                                   
"",    "HEH",                                                                   
"",    "BBV",                                                                   
"",    "VIT",                                                                   
"",    "KDR",                                                                   
"",    "GWS",                                                                   
"FD",  "AIQ",                                                                   
"",    "AXX",                                                                   
"",    "UHL",                                                                   
"",    "GGZ",                                                                   
"",    "ORE",                                                                   
"",    "SDE",                                                                   
"",    "NKL",                                                                   
"HO",  "DKH",                                                                   
"",    "ALU",                                                                   
"",    "OLR",                                                                   
"",    "TXO",                                                                   
"",    "TZA",                                                                   
"",    "UAG",                                                                   
"",    "BZS",                                                                   
"",    "NYS",                                                                   
"",    "CAX",                                                                   
"",    "CBO",                                                                   
"",    "CBV",                                                                   
"",    "CCV",                                                                   
"",    "FGA",                                                                   
"",    "OIC",                                                                   
"",    "OIX",                                                                   
"",    "OPC",                                                                   
"",    "OPV",                                                                   
"",    "ORD",                                                                   
"",    "ORJ",                                                                   
"",    "ORR",                                                                   
"",    "ORX",                                                                   
"",    "OSH",                                                                   
"",    "FIR",                                                                   
"",    "GDG",                                                                   
"",    "GFF",                                                                   
"",    "GGE",                                                                   
"",    "GGS",                                                                   
"",    "GGV",                                                                   
"",    "GHY",                                                                   
"",    "GIG",                                                                   
"",    "GIK",                                                                   
"",    "GIQ",                                                                   
"",    "GIY",                                                                   
"",    "GIZ",                                                                   
"",    "GLX",                                                                   
"",    "GMJ",                                                                   
"",    "GMM",                                                                   
"",    "PLX",                                                                   
"",    "NSJ",                                                                   
"",    "GYT",                                                                   
"",    "HAD",                                                                   
"",    "HAH",                                                                   
"",    "HAM",                                                                   
"",    "HAP",                                                                   
"5V",  "VTS",                                                                   
"",    "LMJ",                                                                   
"",    "HVL",                                                                   
"",    "KES",                                                                   
"",    "CLI",                                                                   
"",    "HHI",                                                                   
"",    "HUT",                                                                   
"",    "HZX",                                                                   
"IO",  "IAE",                                                                   
"",    "DRB",                                                                   
"",    "MNZ",                                                                   
"P0",  "PFZ",                                                                   
"",    "TMC",                                                                   
"",    "KOP",                                                                   
"",    "OVC",                                                                   
"",    "SFM",                                                                   
"",    "FNX",                                                                   
"",    "FSA",                                                                   
"",    "TDG",                                                                   
"",    "TDI",                                                                   
"",    "TDO",                                                                   
"",    "TDY",                                                                   
"",    "KMZ",                                                                   
"",    "TEL",                                                                   
"",    "RSL",                                                                   
"",    "CKW",                                                                   
"",    "CLZ",                                                                   
"",    "CRI",                                                                   
"",    "LSM",                                                                   
"",    "LVD",                                                                   
"",    "LXG",                                                                   
"",    "LYF",                                                                   
"",    "LZA",                                                                   
"",    "MCP",                                                                   
"",    "MCT",                                                                   
"",    "MCV",                                                                   
"",    "MCY",                                                                   
"",    "ITL",                                                                   
"",    "EPB",                                                                   
"",    "DNM",                                                                   
"",    "SGR",                                                                   
"",    "RGP",                                                                   
"",    "RID",                                                                   
"",    "RIF",                                                                   
"",    "RIL",                                                                   
"",    "ESX",                                                                   
"",    "ETM",                                                                   
"",    "ETV",                                                                   
"",    "ETW",                                                                   
"",    "NRC",                                                                   
"",    "NRZ",                                                                   
"",    "TLM",                                                                   
"",    "WVL",                                                                   
"",    "AND",                                                                   
"",    "NUM",                                                                   
"D7",  "XAX",                                                                   
"",    "FST",                                                                   
"8B",  "TNU",                                                                   
"",    "PRL",                                                                   
"",    "FAE",                                                                   
"",    "MEP",                                                                   
"",    "RAH",                                                                   
"EU",  "UEA",                                                                   
"",    "UAC",                                                                   
"",    "TTL",                                                                   
"",    "VRN",                                                                   
"",    "VET",                                                                   
"",    "LHN",                                                                   
"",    "ROJ",                                                                   
"",    "MKO",                                                                   
"TR",  "TGW",                                                                   
"",    "BST",                                                                   
"",    "MTX",                                                                   
"",    "MTZ",                                                                   
"",    "MVY",                                                                   
"",    "XCC",                                                                   
"",    "XCT",                                                                   
"",    "XLB",                                                                   
"",    "XMG",                                                                   
"",    "XSL",                                                                   
"",    "XTA",                                                                   
"",    "YAK",                                                                   
"",    "YGD",                                                                   
"",    "UAZ",                                                                   
"",    "UCH",                                                                   
"",    "UCO",                                                                   
"",    "UJR",                                                                   
"",    "NSK",                                                                   
"",    "NSM",                                                                   
"K6",  "KHV",                                                                   
"",    "RCF",                                                                   
"",    "ATY",                                                                   
"",    "NTG",                                                                   
"BK",  "OKA",                                                                   
"",    "BWI",                                                                   
"",    "ARW",                                                                   
"",    "QGA",                                                                   
"",    "LUZ",                                                                   
"",    "ALS",                                                                   
"XM",  "IMX",                                                                   
"LS",  "EXS",                                                                   
"",    "ONO",                                                                   
"",    "PTV",                                                                   
"R5",  "JAV",                                                                   
"",    "NYA",                                                                   
"F5",  "ATG",                                                                   
"",    "GLS",                                                                   
"",    "FFF",                                                                   
"",    "MSK",                                                                   
"",    "MRZ",                                                                   
"",    "BKT",                                                                   
"",    "KFE",                                                                   
"",    "BRL",                                                                   
"",    "JNV",                                                                   
"CT",  "CYL",                                                                   
"HH",  "TBN",                                                                   
"",    "PSD",                                                                   
"",    "KJD",                                                                   
"",    "UJS",                                                                   
"",    "UNC",                                                                   
"",    "UND",                                                                   
"",    "USN",                                                                   
"",    "UTM",                                                                   
"QU",  "UTN",                                                                   
"",    "UTU",                                                                   
"",    "UVM",                                                                   
"RT",  "UVT",                                                                   
"",    "VAB",                                                                   
"",    "OSW",                                                                   
"",    "OTM",                                                                   
"",    "OTP",                                                                   
"",    "PAW",                                                                   
"",    "PBT",                                                                   
"",    "UVN",                                                                   
"",    "FRD",                                                                   
"X3",  "TUI",                                                                   
"",    "HMM",                                                                   
"",    "OVV",                                                                   
"",    "PMR",                                                                   
"",    "PMY",                                                                   
"",    "PNU",                                                                   
"",    "JCH",                                                                   
"",    "JCM",                                                                   
"",    "JCR",                                                                   
"",    "JDA",                                                                   
"",    "JEE",                                                                   
"",    "JGD",                                                                   
"",    "USB",                                                                   
"",    "GIP",                                                                   
"",    "RRS",                                                                   
"",    "QSC",                                                                   
"",    "EZB",                                                                   
"",    "IDP",                                                                   
"VP",  "VQI",                                                                   
"",    "LGA",                                                                   
"",    "JTY",                                                                   
"",    "GAX",                                                                   
"",    "GBS",                                                                   
"LC",  "GCS",                                                                   
"",    "GET",                                                                   
"",    "GFO",                                                                   
"",    "TMR",                                                                   
"",    "TPY",                                                                   
"",    "TRC",                                                                   
"",    "TRG",                                                                   
"",    "TRH",                                                                   
"",    "KUK",                                                                   
"RU",  "ABW",                                                                   
"",    "EAZ",                                                                   
"",    "SGI",                                                                   
"",    "JEI",                                                                   
"WR",  "WEN",                                                                   
"",    "CPJ",                                                                   
"",    "CLY",                                                                   
"",    "GSJ",                                                                   
"",    "PBW",                                                                   
"OQ",  "CQN",                                                                   
"",    "DBH",                                                                   
"",    "MIN",                                                                   
"",    "AGC",                                                                   
"",    "DCP",                                                                   
"",    "THJ",                                                                   
"",    "FNA",                                                                   
"",    "IKN",                                                                   
"",    "IKY",                                                                   
"",    "RSP",                                                                   
"",    "JIC",                                                                   
"",    "JJM",                                                                   
"",    "JMB",                                                                   
"",    "JMG",                                                                   
"",    "JMM",                                                                   
"",    "JMT",                                                                   
"",    "JNL",                                                                   
"",    "WIW",                                                                   
"",    "LBW",                                                                   
"",    "ITE",                                                                   
"",    "WNR",                                                                   
"",    "ACE",                                                                   
"",    "AEB",                                                                   
"",    "BBB",                                                                   
"",    "TMQ",                                                                   
"",    "TMZ",                                                                   
"",    "TNY",                                                                   
"",    "TOJ",                                                                   
"",    "TOX",                                                                   
"",    "TRO",                                                                   
"",    "TRU",                                                                   
"",    "TRY",                                                                   
"",    "TTC",                                                                   
"",    "TUN",                                                                   
"",    "TVO",                                                                   
"",    "TWO",                                                                   
"",    "KSA",                                                                   
"",    "FRT",                                                                   
"",    "SEQ",                                                                   
"",    "GSM",                                                                   
"",    "AAB",                                                                   
"",    "TFG",                                                                   
"VB",  "VIV",                                                                   
"6E",  "IGO",                                                                   
"",    "JTG",                                                                   
"",    "BLJ",                                                                   
"",    "PYN",                                                                   
"",    "CVG",                                                                   
"",    "BLB",                                                                   
"",    "BMH",                                                                   
"BA",  "BAW",                                                                   
"",    "TEH",                                                                   
"",    "TEN",                                                                   
"OR",  "TFL",                                                                   
"",    "TFY",                                                                   
"",    "FSK",                                                                   
"",    "RLT",                                                                   
"",    "MJE",                                                                   
"",    "BAB",                                                                   
"",    "AOJ",                                                                   
"",    "TWG",                                                                   
"",    "MJF",                                                                   
"I2",  "IBS",                                                                   
"",    "NCN",                                                                   
"",    "GRE",                                                                   
"",    "OKP",                                                                   
"",    "TPD",                                                                   
"",    "TPT",                                                                   
"",    "TPV",                                                                   
"",    "TQM",                                                                   
"",    "TQR",                                                                   
"",    "TQS",                                                                   
"",    "TSL",                                                                   
"",    "TSM",                                                                   
"",    "ILL",                                                                   
"",    "USH",                                                                   
"",    "UZS",                                                                   
"",    "FUT",                                                                   
"",    "HOM",                                                                   
"",    "HPO",                                                                   
"",    "FJS",                                                                   
"",    "PRY",                                                                   
"",    "VVF",                                                                   
"",    "SJJ",                                                                   
"",    "RAQ",                                                                   
"",    "AUH",                                                                   
"",    "DLY",                                                                   
"",    "LRO",                                                                   
"",    "NBR",                                                                   
"",    "AEJ",                                                                   
"",    "EUP",                                                                   
"",    "AXN",                                                                   
"",    "THG",                                                                   
"",    "THR",                                                                   
"",    "TRZ",                                                                   
"",    "TLD",                                                                   
"",    "TLS",                                                                   
"",    "LYX",                                                                   
"OD",  "MXD",                                                                   
"",    "EFC",                                                                   
"",    "TMP",                                                                   
"",    "CNS",                                                                   
"",    "RKM",                                                                   
"FY",  "FFM",                                                                   
"SH",  "",                                                                      
"",    "GTR",                                                                   
"",    "GTX",                                                                   
"GU",  "GUG",                                                                   
"",    "GUS",                                                                   
"",    "PZA",                                                                   
"",    "QAQ",                                                                   
"",    "QID",                                                                   
"",    "QRT",                                                                   
"",    "RBE",                                                                   
"",    "RBU",                                                                   
"",    "MRW",                                                                   
"",    "TWF",                                                                   
"",    "GWL",                                                                   
"",    "ECG",                                                                   
"",    "ECQ",                                                                   
"",    "HPS",                                                                   
